feature,motif,motif_alt,width,top_mean,top_max,bg_mean,diff,p,q
8289,MA1404.1,BPC1,24,11.621147155761719,40.50554656982422,3.043351650238037,8.577795028686523,4.7274514969330994e-08,0.00016789404948666816
8296,MA1356.1,TRP2,21,3.781841993331909,13.372270584106445,-0.4776671528816223,4.259509086608887,8.410097507294267e-08,0.0002507454997545143
8341,MA2347.1,OS04G0486400,5,8.267668724060059,8.333335876464844,8.079957962036133,0.18771076202392578,0.0051930369809269905,0.20393555665888438
8363,MA2091.1,PK27109.1,8,9.245728492736816,14.198249816894531,7.384750843048096,1.8609776496887207,5.164245067135198e-07,0.0008832174467468729
8404,MA2434.1,SPL16A,11,6.636541366577148,10.219374656677246,5.811074733734131,0.8254666328430176,0.00362374703399837,0.1667250739295191
8438,MA1803.2,VIP1,10,7.6821393966674805,14.229114532470703,5.499288082122803,2.1828513145446777,2.769645470834803e-05,0.009582655891212105
8457,MA0559.1,PI,14,13.413061141967773,19.218727111816406,11.822545051574707,1.5905160903930664,7.868486136430874e-05,0.017353784492676314
8479,MA1815.2,GRF4,8,9.267529487609863,14.563743591308594,7.58900260925293,1.6785268783569336,3.2563970307819545e-05,0.010337307933991336
8595,MA0581.2,LEC2,6,9.780584335327148,11.244871139526367,6.89823579788208,2.8823485374450684,2.1147284812172984e-08,0.00010214138564279551
8649,MA1080.1,WRKY23,8,8.28421688079834,14.670942306518555,6.7302141189575195,1.5540027618408203,0.0005774174933321774,0.05771784960253346
8668,MA1831.2,Zm00001d031796,10,8.114396095275879,16.706886291503906,5.573489189147949,2.5409069061279297,2.1793835003336426e-06,0.002113739418998292
8696,MA0581.2,LEC2,6,9.627164840698242,11.244871139526367,6.89823579788208,2.728929042816162,1.1735465932360967e-07,0.0003194941205956289
8761,MA0581.2,LEC2,6,8.794705390930176,11.244871139526367,6.89823579788208,1.8964695930480957,4.966999404132366e-05,0.01309530956438828
8837,MA1734.1,AT1G19040,16,6.688570976257324,16.42697525024414,4.513911724090576,2.174659252166748,0.00021987591753713787,0.031107225591809486
8870,MA2437.1,SPL19B,13,1.729956030845642,11.186396598815918,0.26077505946159363,1.469180941581726,0.003284692531451583,0.15757911131218857
8876,MA2016.2,GRF6,7,8.586411476135254,13.37194538116455,5.962394714355469,2.624016761779785,1.0209326319454703e-05,0.005234718272077093
8952,MA1803.2,VIP1,10,7.879648208618164,15.183420181274414,5.499288082122803,2.3803601264953613,6.868258424219675e-06,0.00417804637140819
8971,MA0581.2,LEC2,6,8.962057113647461,11.244871139526367,6.89823579788208,2.063821315765381,2.8074777219444513e-05,0.009619494687596057
9011,MA1744.2,BZIP30,9,9.140146255493164,13.7222900390625,7.9438557624816895,1.1962904930114746,1.6847152437549084e-05,0.0070532748018912175
9027,MA1810.2,GLYMA-08G357600,9,9.201310157775879,16.144437789916992,7.357784748077393,1.8435254096984863,5.0974422265426256e-06,0.0034140125192281185
9057,MA1092.2,WRKY63,6,9.172674179077148,11.700323104858398,7.816532611846924,1.3561415672302246,0.0022609529551118612,0.12766428306278105
9060,MA1676.3,NAC062,7,10.987920761108398,13.081628799438477,9.809822082519531,1.1780986785888672,2.715720620471984e-05,0.00947755100930613
9077,MA0565.3,FUS3,7,7.776694297790527,13.831615447998047,6.267855167388916,1.5088391304016113,0.002587802242487669,0.13786769061565676
9079,MA2450.1,SPL7A,11,6.525623798370361,14.337324142456055,5.516802787780762,1.0088210105895996,0.0028620008379220963,0.14566347784155664
9119,MA0581.2,LEC2,6,9.638513565063477,11.244871139526367,6.89823579788208,2.7402777671813965,2.180765505954696e-07,0.0004619779558667185
9135,MA1744.2,BZIP30,9,9.242905616760254,13.303886413574219,7.9438557624816895,1.2990498542785645,1.0105824230777216e-06,0.0014243867030927504
9236,MA1405.2,SIZF2,9,8.017318725585938,13.814321517944336,6.598245143890381,1.4190735816955566,3.265634222771041e-05,0.010349746257207434
9272,MA0564.2,ABI3,6,8.392908096313477,11.297640800476074,6.466146469116211,1.9267616271972656,5.414686299332061e-08,0.00017964848662558488
9325,MA0564.2,ABI3,6,8.001277923583984,11.297640800476074,6.466146469116211,1.5351314544677734,1.2180557860119734e-06,0.0015393117038797755
9343,MA1813.2,EIL4,9,10.638028144836426,15.264053344726562,9.793634414672852,0.8443937301635742,0.008553855121135712,0.26880097069121456
9359,MA0967.1,BZIP60,8,8.106281280517578,14.163470268249512,7.283931732177734,0.8223495483398438,0.0031058916356414557,0.15279544306527024
9374,MA1797.1,RAV2,8,10.727163314819336,14.286747932434082,8.260808944702148,2.4663543701171875,9.596147947377176e-07,0.0013969043177768476
9443,MA0564.2,ABI3,6,7.6604437828063965,11.297640800476074,6.466146469116211,1.1942973136901855,8.237919973907992e-05,0.017867405260542424
9482,MA0564.2,ABI3,6,8.040413856506348,11.297640800476074,6.466146469116211,1.5742673873901367,6.486050665444054e-07,0.0010373385666918801
9539,MA1803.2,VIP1,10,7.841252326965332,15.183420181274414,5.499288082122803,2.3419642448425293,3.06141487271816e-06,0.0026310736361616926
9584,MA2044.2,NAC007,7,10.718056678771973,12.649020195007324,10.230280876159668,0.4877758026123047,0.004391260910779238,0.18534190996662173
9589,MA1403.1,BPC5,30,-15.820801734924316,58.6850700378418,-35.49623107910156,19.675430297851562,2.5958304394890774e-09,2.985205005412439e-05
9611,MA1797.1,RAV2,8,9.992467880249023,14.286747932434082,8.260808944702148,1.731658935546875,0.0002754575980361551,0.035661535902424955
9639,MA1797.1,RAV2,8,10.416613578796387,14.286747932434082,8.260808944702148,2.1558046340942383,1.2512591638369486e-05,0.005855942870369165
9655,MA1780.2,MYB92,7,10.072361946105957,12.591499328613281,9.016523361206055,1.0558385848999023,0.0001437374303350225,0.02432557072593408
9674,MA0581.2,LEC2,6,9.596519470214844,11.244871139526367,6.89823579788208,2.6982836723327637,4.695370137142163e-08,0.00016789404948666816
9738,MA0564.2,ABI3,6,8.33670425415039,11.297640800476074,6.466146469116211,1.8705577850341797,5.353756478143623e-07,0.0008978695760220035
9741,MA0564.2,ABI3,6,7.757257461547852,11.297640800476074,6.466146469116211,1.2911109924316406,4.930876093567349e-05,0.013046854995331994
9857,MA1328.1,ZHD9,15,12.320842742919922,18.10132598876953,10.172255516052246,2.148587226867676,1.2988054550078232e-05,0.005981835996717841
9877,MA0967.1,BZIP60,8,8.576325416564941,14.163470268249512,7.283931732177734,1.292393684387207,4.4404649088392034e-05,0.012315316443042302
9878,MA1810.2,GLYMA-08G357600,9,9.030488014221191,16.144437789916992,7.357784748077393,1.6727032661437988,5.174501438887091e-06,0.0034140125192281185
9965,MA2016.2,GRF6,7,7.707125186920166,13.37194538116455,5.962394714355469,1.7447304725646973,0.00032881286460906267,0.039781928195510005
9987,MA1815.2,GRF4,8,9.329874038696289,14.563743591308594,7.58900260925293,1.7408714294433594,8.512322892784141e-06,0.004780758089784581
9990,MA2434.1,SPL16A,11,6.7403130531311035,10.219374656677246,5.811074733734131,0.9292383193969727,0.0010315494146198034,0.08243520305449455
10054,MA1810.2,GLYMA-08G357600,9,9.096100807189941,16.144437789916992,7.357784748077393,1.7383160591125488,2.0298884919611737e-05,0.00786866887333264
10067,MA1800.1,TEM1,8,11.052038192749023,13.951290130615234,9.614177703857422,1.4378604888916016,7.914617526694201e-06,0.0045631162609680925
10073,MA2040.2,ENAP2,9,8.04531478881836,15.962569236755371,5.879127502441406,2.166187286376953,0.000259092659689486,0.034422956658919146
10079,MA1810.2,GLYMA-08G357600,9,9.158836364746094,16.144437789916992,7.357784748077393,1.8010516166687012,6.931561529199826e-07,0.001093889294297283
10081,MA1815.2,GRF4,8,9.205663681030273,14.563742637634277,7.58900260925293,1.6166610717773438,1.181966763397213e-05,0.005674850365018428
10104,MA1404.1,BPC1,24,10.424930572509766,40.15277862548828,3.043351650238037,7.3815789222717285,2.3607974242167984e-07,0.00048729280166526223
10114,MA0581.2,LEC2,6,9.437433242797852,11.244871139526367,6.89823579788208,2.5391974449157715,1.849988819913051e-07,0.00041544813258711757
10162,MA0581.2,LEC2,6,9.373770713806152,11.244871139526367,6.89823579788208,2.4755349159240723,1.8052152199743432e-06,0.0018664209317242413
10170,MA1815.2,GRF4,8,9.069717407226562,14.563743591308594,7.58900260925293,1.4807147979736328,6.477507122326642e-05,0.015442428134668154
10296,MA0581.2,LEC2,6,9.227251052856445,11.244871139526367,6.89823579788208,2.3290152549743652,1.3735510719925514e-06,0.0016181101652985423
10365,MA1416.1,RAMOSA1,14,13.505688667297363,25.478252410888672,5.82927942276001,7.6764092445373535,1.0955238105569975e-10,2.9396555583279436e-06
10366,MA1252.2,ERF086,10,7.467960834503174,16.599266052246094,4.005586624145508,3.462374210357666,2.564339638411184e-07,0.000524820358200255
10373,MA2452.1,SPL8A,9,8.681354522705078,12.514851570129395,7.6999382972717285,0.9814162254333496,0.000866986985784024,0.07424728974001482
10384,MA0581.2,LEC2,6,9.116774559020996,11.244871139526367,6.89823579788208,2.218538761138916,4.83198255096795e-06,0.0033340679601678858
10475,MA1257.2,ERF9,19,8.738597869873047,25.40399169921875,5.170653343200684,3.5679445266723633,1.0635615126375342e-06,0.0014454086912531678
10477,MA0581.2,LEC2,6,8.991059303283691,11.244871139526367,6.89823579788208,2.0928235054016113,3.837254553218372e-06,0.002952548545434621
10548,MA0590.1,LFY,19,2.6953651905059814,8.950634002685547,1.7836464643478394,0.9117187261581421,0.013627649284899235,0.34351150055476487
10573,MA1751.2,EIL3,8,10.831437110900879,13.150683403015137,9.467269897460938,1.3641672134399414,1.3379556548898108e-05,0.006085052554724846
10595,MA1403.1,BPC5,30,-19.529020309448242,43.18761444091797,-35.49623107910156,15.96721076965332,1.16421867701888e-08,6.644725120517988e-05
10633,MA0968.3,BZIP68,10,5.669802188873291,16.869544982910156,4.521705150604248,1.148097038269043,0.015503590926527977,0.36732835628813737
10649,MA0564.2,ABI3,6,8.235732078552246,11.297640800476074,6.466146469116211,1.7695856094360352,9.514393184417713e-08,0.0002703207004749268
10694,MA1404.1,BPC1,24,12.915008544921875,43.23699188232422,3.043351650238037,9.87165641784668,2.9275819546370485e-09,3.1258854171767325e-05
10702,MA1161.1,TSO1,15,13.288775444030762,22.10089874267578,10.127226829528809,3.161548614501953,1.0062937008115114e-06,0.0014243867030927504
10763,MA2072.1,PK16335.1,8,9.147732734680176,13.967182159423828,7.914687156677246,1.2330455780029297,0.00021484139142557979,0.030637579411556867
10767,MA2016.2,GRF6,7,8.838488578796387,13.37194538116455,5.962394714355469,2.876093864440918,5.235291382632568e-07,0.0008841418663676679
10777,MA1299.2,WRKY17,10,9.053945541381836,15.92808723449707,7.495606422424316,1.5583391189575195,0.001973906997591257,0.11843441985547543
10856,MA2450.1,SPL7A,11,6.426904678344727,10.297856330871582,5.516802787780762,0.9101018905639648,0.003654227126389742,0.1674565182207064
11023,MA1815.2,GRF4,8,9.391877174377441,14.563743591308594,7.58900260925293,1.8028745651245117,8.205925041693263e-06,0.004684943020257501
11102,MA1797.1,RAV2,8,10.76300048828125,14.286747932434082,8.260808944702148,2.5021915435791016,4.300805187540391e-07,0.0007948875433902414
11147,MA1734.1,AT1G19040,16,6.772227764129639,20.86661148071289,4.513911724090576,2.2583160400390625,0.00010669849143596366,0.020663741525088392
11159,MA2091.1,PK27109.1,8,8.74447250366211,12.539711952209473,7.384750843048096,1.3597216606140137,1.7839030988398008e-05,0.007240547871761545
11187,MA1815.2,GRF4,8,9.451650619506836,14.563743591308594,7.58900260925293,1.8626480102539062,4.127924171370978e-07,0.0007849556593591269
11194,MA1815.2,GRF4,8,9.261913299560547,14.563743591308594,7.58900260925293,1.6729106903076172,2.5949050268536666e-06,0.002359297857430264
11224,MA1354.1,AT4G12670,29,-11.684008598327637,49.3760871887207,-17.452245712280273,5.768237113952637,0.00024253682931885123,0.03299867283408596
11293,MA1161.1,TSO1,15,12.757757186889648,21.432859420776367,10.127226829528809,2.63053035736084,3.1563187803840265e-05,0.010217841628186895
11336,MA1677.2,NAC078,7,11.700383186340332,13.304373741149902,10.401788711547852,1.2985944747924805,0.00012523136683739722,0.022654213551484215
11449,MA2453.1,SPL8B,9,8.468655586242676,13.001862525939941,7.41377067565918,1.054884910583496,0.0007556506316177547,0.06819492807761127
11488,MA2072.1,PK16335.1,8,9.50680160522461,13.967182159423828,7.914687156677246,1.5921144485473633,2.2414415070670657e-06,0.0021652324958267855
11505,MA0564.2,ABI3,6,7.2228617668151855,11.297640800476074,6.466146469116211,0.7567152976989746,0.005144055001437664,0.2026337156683824
11521,MA1343.2,BZIP52,8,8.634305000305176,13.502045631408691,6.848265171051025,1.7860398292541504,0.00015534416888840497,0.02550221290675836
11562,MA0564.2,ABI3,6,7.887324333190918,11.297640800476074,6.466146469116211,1.421177864074707,4.427467047207756e-06,0.0031867033587235248
11577,MA1744.2,BZIP30,9,9.152427673339844,13.04642391204834,7.9438557624816895,1.2085719108581543,3.0945666367188096e-06,0.0026408054641139027
11601,MA2359.1,PK23829.1,7,10.110873222351074,12.519218444824219,8.380885124206543,1.7299880981445312,2.87717703031376e-05,0.009718017521968854
11612,MA1797.1,RAV2,8,10.281513214111328,14.286747932434082,8.260808944702148,2.0207042694091797,2.4919088900787756e-05,0.00892872399041579
11664,MA1744.2,BZIP30,9,9.172969818115234,13.7222900390625,7.9438557624816895,1.229114055633545,2.4742716959735844e-06,0.002281452283072393
11695,MA1815.2,GRF4,8,9.420851707458496,14.563743591308594,7.58900260925293,1.8318490982055664,4.6844186840644397e-07,0.0008379904534826386
11732,MA1744.2,BZIP30,9,9.029053688049316,12.081335067749023,7.9438557624816895,1.085197925567627,3.347482925164513e-05,0.01044510727226662
11780,MA1800.1,TEM1,8,10.967141151428223,13.95129108428955,9.614177703857422,1.3529634475708008,4.0563332731835544e-05,0.011662126640299631
11898,MA1810.2,GLYMA-08G357600,9,8.896207809448242,16.144437789916992,7.357784748077393,1.5384230613708496,3.359854963491671e-05,0.010456249660866475
12131,MA1810.2,GLYMA-08G357600,9,8.58755874633789,12.551101684570312,7.357784748077393,1.229773998260498,0.00011841158266179264,0.02204511079281264
12156,MA1810.2,GLYMA-08G357600,9,9.045804977416992,14.330734252929688,7.357784748077393,1.6880202293395996,2.0837445845245384e-05,0.007948694102635864
12230,MA0564.2,ABI3,6,7.656206130981445,11.297640800476074,6.466146469116211,1.1900596618652344,6.068358197808266e-05,0.014818083971392277
12243,MA1810.2,GLYMA-08G357600,9,8.933045387268066,16.144437789916992,7.357784748077393,1.5752606391906738,2.381622834946029e-06,0.0022555369201547686
12260,MA2450.1,SPL7A,11,6.590656757354736,10.247294425964355,5.516802787780762,1.0738539695739746,0.0005016543436795473,0.05276123934891075
12285,MA1815.2,GRF4,8,9.291999816894531,14.563743591308594,7.58900260925293,1.7029972076416016,3.0487553885905072e-05,0.010008031352981561
