feature,motif,motif_alt,width,top_mean,top_max,bg_mean,diff,p,q
894,MA1660.2,NAC013,19,7.7740092277526855,20.371864318847656,5.716552734375,2.0574564933776855,0.0005359752685762942,0.12956759495613118
939,MA1156.2,JKD,12,12.173412322998047,20.050884246826172,10.122178077697754,2.051234245300293,1.850189801189117e-05,0.01780162697160047
963,MA2059.1,PK05432.1,6,8.884342193603516,9.457794189453125,8.579784393310547,0.30455780029296875,0.0013328084023669362,0.2060648074082043
976,MA1328.1,ZHD9,15,12.732386589050293,17.80039405822754,10.172255516052246,2.560131072998047,2.711684032874473e-07,0.0016832492159087802
1027,MA0589.2,WRKY1,10,7.110640048980713,17.662870407104492,4.961027145385742,2.1496129035949707,6.883317837491632e-05,0.04024990938872225
1034,MA2453.1,SPL8B,9,8.362027168273926,12.38266658782959,7.41377067565918,0.9482564926147461,0.0020608403719961643,0.24577429621583885
1061,MA1814.2,RIN,10,11.40268325805664,17.571489334106445,10.22225570678711,1.1804275512695312,0.0002859017113223672,0.09359762924855833
1159,MA1186.2,YAB4,11,10.867776870727539,16.002243041992188,9.886497497558594,0.9812793731689453,0.0019775067921727896,0.24181111043767084
1273,MA1221.1,RAP2-6,15,7.331096649169922,20.186153411865234,4.241250514984131,3.089846134185791,1.3874041542294435e-06,0.0045278122060325755
1457,MA1328.1,ZHD9,15,11.983031272888184,16.87906837463379,10.172255516052246,1.8107757568359375,0.00010455955634824932,0.05194400923186292
1555,MA0590.1,LFY,19,3.258445978164673,10.381573677062988,1.7836464643478394,1.4747995138168335,0.0009224572568200529,0.17269257947445177
1569,MA1677.2,NAC078,7,11.690439224243164,13.304373741149902,10.401788711547852,1.2886505126953125,7.897539035184309e-05,0.044461704960127094
1575,MA1054.2,ARALYDRAFT_897773,9,6.49550724029541,11.002283096313477,5.770850658416748,0.7246565818786621,0.004162362311035395,0.32158820213295963
1782,MA1324.1,GATA20,8,8.795507431030273,14.51152229309082,7.161594867706299,1.6339125633239746,0.000269002077402547,0.08978589131748972
1792,MA1256.2,RAP2-12,11,6.385499954223633,16.36789894104004,3.740830183029175,2.644669771194458,5.877463536307914e-06,0.009789016855299043
1805,MA1077.2,WRKY18,6,9.787282943725586,11.098066329956055,8.692688941955566,1.0945940017700195,0.00045081821735948324,0.11862041319545824
1845,MA2411.1,ZmbZIP57,10,10.522156715393066,17.888229370117188,8.65365219116211,1.868504524230957,4.656946202885592e-06,0.008330759318495338
1849,MA1682.2,TCX3,12,12.247611999511719,19.603059768676758,10.696432113647461,1.5511798858642578,0.0005924985161982477,0.1368549192618149
1869,MA1739.2,BHLH122,7,8.590058326721191,13.077798843383789,6.967076301574707,1.6229820251464844,0.0003168314869981259,0.09923798785416017
1885,MA1790.1,NAC073,15,10.020408630371094,15.796630859375,8.956916809082031,1.0634918212890625,0.004162669647485018,0.32158820213295963
1926,MA2351.1,OsEIL3,8,10.800771713256836,13.65838623046875,9.16634750366211,1.6344242095947266,1.006621346277825e-06,0.0036283441063596233
1931,MA1324.1,GATA20,8,8.752948760986328,14.51152229309082,7.161594867706299,1.5913538932800293,0.0009686524281278253,0.17589749982825628
1948,MA1353.2,AT1G72740,11,11.827946662902832,18.750354766845703,7.38817834854126,4.439768314361572,1.4687250882161607e-07,0.0010432267906005965
1978,MA1681.2,SRM1,9,10.233911514282227,15.339802742004395,9.269872665405273,0.9640388488769531,0.0020181583240628242,0.24369261763058603
1989,MA1194.2,AT3G10580,14,11.206001281738281,16.59843635559082,10.032478332519531,1.17352294921875,0.0018087499774992466,0.23334034164854062
2028,MA2031.2,AT5G04760,7,9.929365158081055,12.570441246032715,8.998562812805176,0.9308023452758789,0.001351862563751638,0.2076811763015398
2095,MA1354.1,AT4G12670,29,-11.7953519821167,52.90207290649414,-17.452245712280273,5.656893730163574,1.813198468880728e-05,0.01765675121914096
2213,MA2031.2,AT5G04760,7,9.676735877990723,12.570441246032715,8.998562812805176,0.6781730651855469,0.01389157585799694,0.5003453496951918
2278,MA1043.2,NAC083,7,7.365490913391113,12.547142028808594,5.3697509765625,1.9957399368286133,8.659754530526698e-05,0.04657752158401331
2323,MA1173.2,MYB101,9,10.834327697753906,13.930216789245605,9.725006103515625,1.1093215942382812,3.5797997952613514e-06,0.007144807029385259
2389,MA1186.2,YAB4,11,10.636388778686523,14.489886283874512,9.886497497558594,0.7498912811279297,0.007491606753319502,0.3986886807964887
2438,MA2048.2,NAC045,8,10.735716819763184,14.005046844482422,10.119330406188965,0.6163864135742188,0.001798178069293499,0.23322234357378088
2482,MA2452.1,SPL8A,9,8.578758239746094,13.139326095581055,7.6999382972717285,0.8788199424743652,0.0021793527994304895,0.2519785541467736
2497,MA0589.2,WRKY1,10,6.539759635925293,14.469389915466309,4.961027145385742,1.5787324905395508,0.0009296404314227402,0.1731234821279116
2503,MA1313.2,WRKY7,11,7.708635330200195,18.155384063720703,5.631864070892334,2.0767712593078613,0.002625564346089959,0.27458162996604035
2513,MA1287.2,TCP21,11,5.0838165283203125,17.76382064819336,3.162105083465576,1.9217114448547363,0.0006882607121951878,0.14840621606708737
2598,MA1402.1,BPC6,21,7.863439559936523,28.593700408935547,1.0449917316436768,6.818448066711426,1.6783435057732277e-05,0.016952605872582623
2645,MA1004.2,ERF13,7,6.636378288269043,12.084684371948242,4.528728485107422,2.107649803161621,0.00032226217444986105,0.10029164320830083
2667,MA1706.2,AT1G14600,8,10.186083793640137,12.166808128356934,9.763779640197754,0.4223041534423828,0.007965980097651482,0.40678302936542493
2668,MA2434.1,SPL16A,11,6.964399337768555,13.93884563446045,5.811074733734131,1.1533246040344238,0.0010445666266605258,0.18359843235336828
2672,MA2425.1,SPL11A,12,6.049647808074951,10.961036682128906,5.129079818725586,0.9205679893493652,0.0026831096038222313,0.2764385346455957
2706,MA0580.1,DYT1,14,2.3712475299835205,13.829002380371094,0.2131579965353012,2.1580896377563477,0.0010478290496394038,0.1836362231407228
2721,MA1294.2,MYB62,9,9.74528694152832,13.505159378051758,8.710418701171875,1.0348682403564453,0.000815889157820493,0.1628406872840075
2777,MA1198.2,HAT2,8,11.397529602050781,14.149298667907715,9.91440486907959,1.4831247329711914,0.000343184859957546,0.10385857603978366
2787,MA2391.1,Lg3,7,9.051107406616211,11.24610424041748,8.488946914672852,0.5621604919433594,0.022675395011901855,0.5984248388410135
2794,MA1815.2,GRF4,8,9.633586883544922,14.563743591308594,7.58900260925293,2.044584274291992,2.7729470275517087e-06,0.006317610444846582
2818,MA1046.1,NTL9,9,8.025040626525879,17.720956802368164,6.039104461669922,1.985936164855957,1.582319600856863e-05,0.016815338293023105
2892,MA2385.1,estExt_gwp_gw1.C_220046,4,5.855284214019775,7.108007907867432,5.376309394836426,0.4789748191833496,0.009965219534933567,0.43913638436693164
2975,MA1357.2,bHLH80,9,7.898660182952881,15.264734268188477,5.90535306930542,1.993307113647461,0.0005056950612924993,0.12619696145738699
3006,MA1092.2,WRKY63,6,9.531986236572266,11.700323104858398,7.816532611846924,1.7154536247253418,4.01379911636468e-05,0.028935298107524487
3076,MA1173.2,MYB101,9,10.196783065795898,13.930215835571289,9.725006103515625,0.47177696228027344,0.005782017018646002,0.36231372859444977
3124,MA1092.2,WRKY63,6,9.054666519165039,11.700323104858398,7.816532611846924,1.2381339073181152,0.0011370897991582751,0.19163950887461248
3132,MA1734.1,AT1G19040,16,6.53378438949585,16.56926727294922,4.513911724090576,2.0198726654052734,0.0002645895874593407,0.08901983001681231
3321,MA1761.2,HSFB3,12,10.612948417663574,15.940970420837402,9.300555229187012,1.3123931884765625,0.0004820514586754143,0.12267168310865391
3361,MA2385.1,estExt_gwp_gw1.C_220046,4,5.945742130279541,7.108007907867432,5.376309394836426,0.5694327354431152,0.004250595346093178,0.3230077961238208
3368,MA1810.2,GLYMA-08G357600,9,8.664144515991211,12.665630340576172,7.357784748077393,1.3063597679138184,2.364947067690082e-05,0.020647837962131082
3399,MA1092.2,WRKY63,6,9.350704193115234,11.700323104858398,7.816532611846924,1.5341715812683105,0.00022124509268905967,0.08094446765867931
3402,MA2029.2,MYB88,9,6.880791664123535,13.7467041015625,5.055363178253174,1.8254284858703613,4.890120544587262e-05,0.03289593625397838
3426,MA1086.2,WRKY43,6,9.017264366149902,9.795639038085938,8.619662284851074,0.3976020812988281,0.0014597529079765081,0.2146320798654252
3498,MA1774.2,MYB60,10,9.833983421325684,14.163305282592773,8.714984893798828,1.1189985275268555,0.001496056211180985,0.21661476440433608
3596,MA2452.1,SPL8A,9,8.608647346496582,16.10370445251465,7.6999382972717285,0.9087090492248535,0.005139696877449751,0.3450947580276503
3610,MA2055.1,PK00315.1,8,8.75124454498291,12.63131046295166,8.0743989944458,0.6768455505371094,0.0023403246887028217,0.2604681783570693
3613,MA1354.1,AT4G12670,29,-14.766274452209473,3.265692710876465,-17.452245712280273,2.685971260070801,0.008787660859525204,0.4209553783725288
3617,MA1403.1,BPC5,30,-18.85025405883789,38.4981575012207,-35.49623107910156,16.645977020263672,1.2075193622784752e-10,5.832318519805035e-06
3633,MA0565.3,FUS3,7,7.80289363861084,13.831615447998047,6.267855167388916,1.5350384712219238,0.002171567641198635,0.2519635438800137
3719,MA2452.1,SPL8A,9,8.678394317626953,16.10370445251465,7.6999382972717285,0.9784560203552246,0.00993634294718504,0.4385372127504333
3749,MA2106.1,Zm00001d024644,8,9.465213775634766,14.125954627990723,8.675468444824219,0.7897453308105469,0.0029812899883836508,0.28495765011168167
3754,MA0565.3,FUS3,7,7.992983818054199,13.831615447998047,6.267855167388916,1.7251286506652832,0.0007965609547682106,0.1604764373380106
3765,MA1662.2,AT3G10030,8,10.692024230957031,14.735933303833008,9.014531135559082,1.6774930953979492,5.7044202549150214e-05,0.03604726294943438
3808,MA2055.1,PK00315.1,8,9.157149314880371,13.219295501708984,8.0743989944458,1.0827503204345703,0.00011282851482974365,0.0532728924440562
3829,MA2372.1,AZF1,9,10.423290252685547,12.481456756591797,9.749802589416504,0.673487663269043,0.0040429518558084965,0.3179023765369493
3855,MA1819.2,Zm00001d005892,8,7.624752044677734,14.69931411743164,4.878450393676758,2.7463016510009766,3.197346359229414e-06,0.006692040254818447
3885,MA1774.2,MYB60,10,10.182856559753418,15.467458724975586,8.714984893798828,1.4678716659545898,0.00031763315200805664,0.09923798785416017
3887,MA1020.1,GT-1,8,9.055322647094727,12.650238037109375,7.947624206542969,1.1076984405517578,0.0037137106992304325,0.30795715594416206
3903,MA1046.1,NTL9,9,8.007136344909668,17.720956802368164,6.039104461669922,1.968031883239746,7.037458271952346e-05,0.040756502941882294
3921,MA0563.2,SEP3,10,11.025486946105957,14.897475242614746,10.249390602111816,0.7760963439941406,0.0013580905506387353,0.2079845834496864
3936,MA2368.1,WRKY51,6,8.448782920837402,9.07622241973877,8.13502311706543,0.31375980377197266,0.0036115788388997316,0.3054589574366652
4027,MA1294.2,MYB62,9,9.811328887939453,13.505159378051758,8.710418701171875,1.1009101867675781,0.00039210307295434177,0.1110398512336907
4113,MA1186.2,YAB4,11,10.788954734802246,15.652472496032715,9.886497497558594,0.9024572372436523,0.0012644457165151834,0.2015304438309685
4114,MA2030.2,MYB96,11,9.411820411682129,15.732498168945312,8.256855010986328,1.1549654006958008,0.0008726283558644354,0.1688619775170362
4208,MA2032.2,TRB1,9,10.410311698913574,15.85854434967041,9.172778129577637,1.2375335693359375,0.0020074169151484966,0.24331631751633004
4250,MA1827.2,Zm00001d044785,7,9.62433910369873,12.604789733886719,8.847419738769531,0.7769193649291992,6.0882000980200246e-05,0.03750766131815908
4268,MA0564.2,ABI3,6,7.407959461212158,11.297640800476074,6.466146469116211,0.9418129920959473,0.00013389038213063031,0.05951686889335071
4285,MA2024.2,MYB63,11,8.685428619384766,14.664936065673828,7.599618911743164,1.0858097076416016,0.0005973711959086359,0.13713611801887043
4332,MA1339.1,BZIP43,12,0.33316025137901306,14.28311538696289,-1.3525540828704834,1.6857143640518188,0.002813205122947693,0.2801655520464188
4445,MA1403.1,BPC5,30,-29.520753860473633,6.610294342041016,-35.49623107910156,5.97547721862793,0.00022065119992475957,0.08094446765867931
4460,MA2021.2,LBD13,8,8.853795051574707,13.758123397827148,7.530426502227783,1.3233685493469238,0.0005390605656430125,0.13005307352925827
4497,MA0940.1,AP1,13,13.450977325439453,18.20366859436035,11.957504272460938,1.4934730529785156,3.657395609479863e-06,0.0071809840625153415
4572,MA0581.2,LEC2,6,8.018150329589844,11.244871139526367,6.89823579788208,1.1199145317077637,0.008558268658816814,0.41830031999681455
4601,MA1354.1,AT4G12670,29,-13.91645622253418,3.129884719848633,-17.452245712280273,3.5357894897460938,0.00022733269724994898,0.08231011452153325
4659,MA1092.2,WRKY63,6,9.17538070678711,11.700323104858398,7.816532611846924,1.3588480949401855,0.0004644235596060753,0.12023106856171305
4661,MA2404.1,OsTRBF3,7,9.287469863891602,10.54140567779541,8.714409828186035,0.5730600357055664,0.007626696489751339,0.40081640256826545
4687,MA2032.2,TRB1,9,10.736109733581543,15.85854434967041,9.172778129577637,1.5633316040039062,0.00031756391399540007,0.09923798785416017
4704,MA1659.2,ABF4,7,8.132076263427734,12.499859809875488,7.454160213470459,0.6779160499572754,0.0035756516736000776,0.30421272582623743
4768,MA1092.2,WRKY63,6,9.542723655700684,11.700323104858398,7.816532611846924,1.7261910438537598,4.519831418292597e-05,0.03118683678621892
4777,MA1769.2,MYB39,12,9.985071182250977,17.255203247070312,8.566396713256836,1.4186744689941406,0.0005315662128850818,0.12901833207210778
4799,MA1267.2,DOF5.8,19,17.057470321655273,23.010831832885742,13.414427757263184,3.64304256439209,1.4411792072233087e-11,1.7402238927221453e-06
4808,MA1281.2,DOF5.1,19,15.493402481079102,22.098621368408203,13.389892578125,2.1035099029541016,0.0003760267863981426,0.10862496281716678
4876,MA1294.2,MYB62,9,9.671133995056152,13.505159378051758,8.710418701171875,0.9607152938842773,0.0014333109138533473,0.21311208774120763
4959,MA1054.2,ARALYDRAFT_897773,9,6.842700958251953,15.283028602600098,5.770850658416748,1.071850299835205,0.009728294797241688,0.435739051424136
4986,MA1205.1,AGL6,19,10.878840446472168,23.7076473236084,8.53646183013916,2.342378616333008,0.00012489792425185442,0.05767275087346624
5003,MA1734.1,AT1G19040,16,6.043607234954834,15.904086112976074,4.513911724090576,1.5296955108642578,0.0015752518083900213,0.22130500973018624
5026,MA0933.1,AHL20,8,11.462723731994629,13.144827842712402,9.982939720153809,1.4797840118408203,8.666475537211227e-08,0.0007751680897172264
5062,MA1810.2,GLYMA-08G357600,9,8.007111549377441,12.665630340576172,7.357784748077393,0.6493268013000488,0.02322065830230713,0.6036526291952965
5096,MA1193.2,AT2G38090,13,11.064743995666504,16.75855827331543,9.619430541992188,1.4453134536743164,0.0003304170386400074,0.1015138881406161
5119,MA1046.1,NTL9,9,7.048287391662598,11.255707740783691,6.039104461669922,1.0091829299926758,0.005690880585461855,0.35982263816687515
5121,MA1186.2,YAB4,11,10.851587295532227,15.788039207458496,9.886497497558594,0.9650897979736328,0.0025216182693839073,0.26945611152929805
5142,MA0581.2,LEC2,6,9.654176712036133,11.244871139526367,6.89823579788208,2.7559409141540527,2.9605129725496226e-07,0.0017438143484652046
5145,MA1404.1,BPC1,24,12.265522003173828,40.654300689697266,3.043351650238037,9.222169876098633,5.5335758197827545e-09,0.00010279681234442579
5146,MA1677.2,NAC078,7,11.3326997756958,13.304373741149902,10.401788711547852,0.9309110641479492,0.0031146754045039415,0.2897511980692226
5191,MA1354.1,AT4G12670,29,-14.586081504821777,1.3773229122161865,-17.452245712280273,2.866164207458496,0.000565903028473258,0.13385463406101059
5219,MA1086.2,WRKY43,6,8.900001525878906,9.795639038085938,8.619662284851074,0.28033924102783203,0.001690443023107946,0.22771946924666947
5248,MA2065.1,PK08602.1,8,4.527019500732422,14.483522415161133,3.387247085571289,1.1397724151611328,0.010498883202672005,0.4491314892780728
5284,MA2366.1,VOZ2,4,6.915021896362305,7.124719142913818,6.737390518188477,0.17763137817382812,0.001621292089112103,0.22450805018381473
5333,MA1403.1,BPC5,30,-20.32703399658203,31.680564880371094,-35.49623107910156,15.169197082519531,1.2720184372483345e-07,0.0010209103797181693
5341,MA2031.2,AT5G04760,7,9.850019454956055,12.570441246032715,8.998562812805176,0.8514566421508789,0.005378644447773695,0.3514254371483712
5361,MA2059.1,PK05432.1,6,8.881963729858398,9.457794189453125,8.579784393310547,0.30217933654785156,0.00539472047239542,0.3518295960257883
5363,MA2072.1,PK16335.1,8,9.506975173950195,13.967182159423828,7.914687156677246,1.5922880172729492,4.721506172700174e-07,0.002426050512142749
5371,MA2005.2,NAC016,15,6.9750895500183105,16.36180877685547,5.160761833190918,1.8143277168273926,0.00042527649202384055,0.11576187103303945
5373,MA2032.2,TRB1,9,10.585016250610352,15.85854434967041,9.172778129577637,1.4122381210327148,0.0049015190452337265,0.3401962496292103
5396,MA1810.2,GLYMA-08G357600,9,8.796380996704102,16.144437789916992,7.357784748077393,1.438596248626709,0.00020019426301587373,0.0769647990334003
5523,MA2013.2,ERF115,11,7.831971645355225,18.012346267700195,4.369565486907959,3.4624061584472656,7.448189620617995e-08,0.0007694045076953251
5614,MA1312.2,WRKY47,9,8.750832557678223,15.096578598022461,7.406155109405518,1.344677448272705,0.0033489102497696877,0.2958163223552961
5617,MA2391.1,Lg3,7,9.042911529541016,11.24610424041748,8.488946914672852,0.5539646148681641,0.002778579480946064,0.27890599050647985
5642,MA1819.2,Zm00001d005892,8,7.103154182434082,14.69931411743164,4.878450393676758,2.224703788757324,0.0001066597833414562,0.05225754801741507
5659,MA2454.1,SPL8D1,10,9.485620498657227,13.531928062438965,8.837385177612305,0.6482353210449219,0.003895409172400832,0.31494520091556777
5714,MA2035.2,NAC075,20,8.340910911560059,15.525276184082031,6.6153035163879395,1.7256073951721191,0.00016525316459592432,0.06696080411059685
5718,MA0581.2,LEC2,6,8.158629417419434,11.244871139526367,6.89823579788208,1.2603936195373535,0.004549379926174879,0.33156051228933753
5743,MA1781.2,MYB94,10,9.540138244628906,14.53869342803955,8.410086631774902,1.130051612854004,0.003148177871480584,0.2909640064932953
5983,MA2376.1,CAMTA5,16,7.2834272384643555,14.692481994628906,6.476200580596924,0.8072266578674316,0.008163733407855034,0.4109947087756912
6016,MA1734.1,AT1G19040,16,6.935258865356445,21.275325775146484,4.513911724090576,2.421347141265869,4.443237412488088e-05,0.030805934827438194
6024,MA1323.2,GATA19,9,9.520565032958984,14.842605590820312,8.201345443725586,1.3192195892333984,0.0007004202925600111,0.1498241812694798
6049,MA1219.3,ERF011,7,7.847003936767578,13.385568618774414,6.4455790519714355,1.4014248847961426,7.782765896990895e-05,0.044224422685254144
6083,MA2448.1,SPL5D,14,3.7844502925872803,10.942036628723145,2.457129716873169,1.3273205757141113,0.0007131870370358229,0.15081844960083293
6137,MA1695.2,ARF36,12,7.043677806854248,14.962028503417969,5.82611608505249,1.2175617218017578,0.0006032741512171924,0.13770646825300986
6166,MA1402.1,BPC6,21,5.733081817626953,29.74378204345703,1.0449917316436768,4.6880903244018555,4.224842268740758e-05,0.029746338422766562
6240,MA2024.2,MYB63,11,8.708126068115234,16.420616149902344,7.599618911743164,1.1085071563720703,0.0029913936741650105,0.2850913860737372
6370,MA2418.1,IG1,9,7.8332953453063965,15.944165229797363,5.509018421173096,2.324276924133301,5.380815764510771e-06,0.009304313130087394
6386,MA2045.2,NAC031,19,8.418529510498047,16.913436889648438,6.695103645324707,1.7234258651733398,0.00022026353690307587,0.08094446765867931
6418,MA1797.1,RAV2,8,9.3533353805542,14.286747932434082,8.260808944702148,1.0925264358520508,0.01545868068933487,0.5203001962329906
6550,MA1067.1,TCP5,8,4.423006534576416,15.482037544250488,2.4405908584594727,1.9824156761169434,0.0004142176767345518,0.11380383268645536
6636,MA1803.2,VIP1,10,7.609902858734131,14.229113578796387,5.499288082122803,2.110614776611328,2.2958542103879154e-05,0.02030947955343156
6710,MA1354.1,AT4G12670,29,-13.20718002319336,23.94603729248047,-17.452245712280273,4.245065689086914,0.00013310641224961728,0.05949729633042022
6858,MA0584.2,SEP1,13,9.780146598815918,15.880548477172852,8.446359634399414,1.333786964416504,0.0011868569999933243,0.1960505919961613
6964,MA1054.2,ARALYDRAFT_897773,9,7.152221202850342,15.283028602600098,5.770850658416748,1.3813705444335938,0.0003236729826312512,0.10039853294682302
6977,MA1789.1,NAC071,15,9.426441192626953,15.623332977294922,7.827690124511719,1.5987510681152344,0.00037858219002373517,0.1091021466476516
6980,MA1815.2,GRF4,8,9.27928352355957,14.563743591308594,7.58900260925293,1.6902809143066406,7.439616183546605e-06,0.010955288465405518
7061,MA1695.2,ARF36,12,6.828783988952637,13.706949234008789,5.82611608505249,1.0026679039001465,0.004284554161131382,0.323692928465483
7063,MA1086.2,WRKY43,6,9.178890228271484,9.795639038085938,8.619662284851074,0.5592279434204102,1.522032471257262e-05,0.016494108305488604
7064,MA1299.2,WRKY17,10,8.74090576171875,15.928088188171387,7.495606422424316,1.2452993392944336,0.010059236548841,0.44161163907382317
7065,MA1161.1,TSO1,15,12.771585464477539,20.13628387451172,10.127226829528809,2.6443586349487305,4.354905740910908e-06,0.008036304491683537
7108,MA2362.1,TEIL,8,9.989742279052734,12.503535270690918,9.264946937561035,0.7247953414916992,0.00017482577823102474,0.06957104173517684
7140,MA2420.1,SBP6,8,9.985111236572266,14.824698448181152,9.02319049835205,0.9619207382202148,0.004875774960964918,0.339399494421306
7200,MA0978.1,DREB1E,8,6.059238910675049,15.235946655273438,4.717734336853027,1.3415045738220215,0.0020488512236624956,0.24520325876603072
7213,MA1354.1,AT4G12670,29,-13.413884162902832,5.1394548416137695,-17.452245712280273,4.038361549377441,3.231857408536598e-05,0.0257146428173282
7235,MA1328.1,ZHD9,15,11.746230125427246,17.259445190429688,10.172255516052246,1.573974609375,0.0005466857110150158,0.13097678493068088
7286,MA1294.2,MYB62,9,9.71957778930664,13.505159378051758,8.710418701171875,1.0091590881347656,0.0009577512391842902,0.17495985193873378
7292,MA0564.2,ABI3,6,7.441805839538574,11.297640800476074,6.466146469116211,0.9756593704223633,0.0013822264736518264,0.20928382030527654
7311,MA1312.2,WRKY47,9,8.952716827392578,15.096578598022461,7.406155109405518,1.5465617179870605,0.000574939651414752,0.13454256377583587
7321,MA1768.2,MYB30,12,9.815762519836426,15.83122444152832,9.013853073120117,0.8019094467163086,0.006056259851902723,0.36757697372810344
7363,MA1404.1,BPC1,24,11.764130592346191,43.23699188232422,3.043351650238037,8.720779418945312,2.383158289376297e-06,0.005872782927391589
7390,MA1773.2,MYB51,11,10.19154167175293,14.88821792602539,8.683095932006836,1.5084457397460938,0.00013431734987534583,0.05951688978253833
7439,MA1748.2,DREB1F,6,8.431936264038086,10.811126708984375,7.027339935302734,1.4045963287353516,9.605209197616205e-05,0.049824806886686154
7480,MA1734.1,AT1G19040,16,6.095775127410889,13.683794021606445,4.513911724090576,1.5818634033203125,0.0019340503495186567,0.24014044185540134
7491,MA2059.1,PK05432.1,6,8.817599296569824,9.457794189453125,8.579784393310547,0.23781490325927734,0.004090294241905212,0.31967833638191223
7572,MA1292.2,MYB27,12,5.852919101715088,17.21923828125,4.342872142791748,1.5100469589233398,0.007022289093583822,0.3893211239900122
7603,MA1404.1,BPC1,24,7.141738414764404,29.260639190673828,3.043351650238037,4.098386764526367,1.9346947738085873e-05,0.018180108477617658
7652,MA1020.1,GT-1,8,9.323456764221191,14.343488693237305,7.947624206542969,1.3758325576782227,0.00022924665245227516,0.08275495749958811
7662,MA1222.1,ERF014,15,7.094907760620117,16.058265686035156,4.849855899810791,2.245051860809326,0.00015079235890880227,0.06311326633704636
7756,MA1062.3,TCP15,11,3.570150375366211,19.171785354614258,2.216891050338745,1.3532593250274658,0.00754008861258626,0.39950461297160605
7757,MA2439.1,SPL2A,13,2.564521074295044,12.231943130493164,1.4074865579605103,1.1570345163345337,0.005057837814092636,0.34426940025461433
7767,MA2454.1,SPL8D1,10,9.836747169494629,13.269584655761719,8.837385177612305,0.9993619918823242,0.00021526019554585218,0.08035752479396502
7981,MA1356.1,TRP2,21,2.8170394897460938,12.161842346191406,-0.4776671528816223,3.2947065830230713,7.430181085510412e-06,0.010955288465405518
8082,MA2368.1,WRKY51,6,8.58273696899414,9.07622241973877,8.13502311706543,0.44771385192871094,0.00021241848298814148,0.07978081437268456
8083,MA1086.2,WRKY43,6,8.957172393798828,9.795639038085938,8.619662284851074,0.3375101089477539,0.0015934401890262961,0.22244510215431115
8089,MA1281.2,DOF5.1,19,15.985886573791504,25.152658462524414,13.389892578125,2.595993995666504,1.5435480236192234e-05,0.016494108305488604
8111,MA2419.1,UB3,10,10.057817459106445,15.586047172546387,9.044516563415527,1.013300895690918,0.0007992681348696351,0.1604764373380106
8176,MA2068.1,PK10344.1,8,5.964442253112793,15.08591365814209,3.512883186340332,2.451559066772461,9.253218013327569e-05,0.0486931296073439
8186,MA0934.1,AHL25,8,10.747954368591309,12.724316596984863,9.511049270629883,1.2369050979614258,2.114261224051006e-05,0.019267701343710114
8200,MA1294.2,MYB62,9,9.739334106445312,13.505159378051758,8.710418701171875,1.0289154052734375,0.0008626875933259726,0.1675374542027592
8210,MA1409.2,OsRR22,9,9.160599708557129,14.707132339477539,8.175909042358398,0.9846906661987305,0.0009133413550443947,0.17178888437033535
